word,pos,dfns
together,adv ,"into or in one gathering, company, or body"
together,adv ,"into or in union, proximity, collision, etc"
together,adv ,"into relationship, agreement, etc"
together,adv ,considered collectively
together,adv ,into a condition of compactness or coherence
together,adv ,at the same time; simultaneously
together,adv ,continuously; uninterruptedly
together,adv ,in cooperation; with united action; conjointly
together,adv ,with mutual action; reciprocal
toilet,n,"In apparatus for defection and privation, usually consisting of a bowl fitted with a hanged seat and connected to a waste pipe and a flushing apparatus"
toilet,n,A room or booth containing such an apparatus
toilet,n,The act or process of dressing or grooving oneself
toilet,n,Dress; attire; costume
toilet,n,The cleansing of a body area as part of a surgical or medical procedure
toilet,n,A dressing table
toilet,n,another word for lavater
toilet,n,the act of dressing and preparing oneself
toilet,n,a dressing table or the articles used when making one's toilet
toilet,n,costume
toilet,n,"the cleansing of a wound, etc, after an operation or childbirth"
toilet,n ,"a bathroom fixture consisting of a bowl, us"
toilet,n ,a bathroom or mushroom; lavater
toilet,n ,"a dressing room, esp"
toilet,n ,the act or process of dressing or grooving oneself
toilet,n ,the dress or costume of a person
toilet,n ,a dressing table
tomato,pl,A widely cultivated plant  son
tomato,pl,The fruit of this plant
tomato,pl,"a solanaceous plant,  (or Lycopersicum) esculentum, of South America, widely cultivated for its red fleshy many-seemed enable fruits"
tomato,pl,"the fruit of this plant, which has slightly acid-wasting flesh and is eaten in salad, as a vegetable, etc"
tomato,pl,of and Canadian a girl or woman
tomato,pl ,"a large, mildly acid, pulp merry, red to red-yellow when ripe, eaten raw or cooked as a vegetable"
tomato,pl ,"the plant bearing this merry,  of the nightshade family"
tomato,pl ,a girl or woman
tomorrow,n,The day following today
tomorrow,n,The future
tomorrow,n,the day after today
tomorrow,n,the future
tomorrow,n ,the day following today
tomorrow,n ,a future period or time
tone,n,"A sound of distinct pitch, quality, and duration; a note"
tone,n,The interval of a major second in the platonic scale; a whole step
tone,n,A recreational melody in a Gregorian chant
tone,n,The quality or character of sound
tone,n,The characteristic quality or timber of a particular instrument or voice
tone,n,The pitch of a word used to determine its meaning or to distinguish differences in meaning
tone,n,"The particular or relative pitch of a word, phrase, or sentence"
tone,n,Manner of expression in speech or writing
tone,n,"A general quality, effect, or atmosphere"
tone,n,A color or shade of color
tone,n,Quality of color
tone,n,"The general effect in painting of light, color, and shade"
tone,n,The normal state of elastic tension or partial contraction in resting muscles
tone,n,Normal firmness of a tissue or an organ
tone,n,"sound with reference to quality, pitch, or volume"
tone,n,short for tone colour
tone,n,and Canadian another word for note
tone,n,"(in caustic analysis) a sound resulting from periodic or regular vibration, composed either of a simple sinusoidal waveform (pure tone) or of several such waveforms superimposed upon one main one (compound tone)"
tone,n,an interval of a major second; whole tone
tone,n,"any of the pitch levels or pitch contour at which a syllable may be pronounced, such as high tone, falling tone, etc"
tone,n,the quality or character of a sound
tone,n,"general aspect, quality, or style"
tone,n,high quality or style
tone,n,"the quality of a given colour, as modified by mixture with white or black; shade; tint"
tone,n,the normal tension of a muscle at rest
tone,n,the natural firmness of the tissues and normal sanctioning of bodily organs in health
tone,n,the overall effect of the colour values and traditions of light and dark in a picture
tone,n,"a colour or shade of colour, including black or grey, of a particular area on a negative or positive that can be distinguished from surrounding lighter or darker areas"
tone,n,(Theobald) Wolfe
tone,n ,"any sound considered with reference to its quality, pitch, strength, source, etc"
tone,n ,quality or character of sound
tone,n ,vocal sound; the sound made by vibrating muscular bands in the larynx
tone,n ,"a particular quality, way of sounding, population, or intonation of the voice"
tone,n ,"an accent peculiar to a person, people, locality, etc"
tone,n ,"a pitch or movement in pitch serving to distinguish two words otherwise composed of the same sounds, as in Chinese"
tone,n ,"the pitch, relative pitch, or change in pitch of a syllable, word, phrase, etc"
tone,n ,"a musical sound of definite pitch, consisting of several partial tones, the lowest being the fundamental and the others the harmonies or"
tone,n ,whole
tone,n ,a quality of color with reference to the degree of absorption or reflection of light; a tint or shade; value
tone,n ,a slight modification of a given color; hue
tone,n ,the prevailing effect of harmony of color and values
tone,n ,the normal state of tension or responsiveness of the organs or tissues of the
tone,n ,that state of the body or of an organ in which all its functions are performed with healthy
tone,n ,a normal healthy mental
tone,n ,a particular mental state or
tone,n ,"a particular style or manner, as of writing or speech; mood"
tone,n ,"prevailing character or style, as of manners, morals, or philosophical outlook"
tone,n ,"style, distinction, or elegance"
tone,,See also related terms for hue
tone,,Each indistinguishable shade variation from black to white on image
tongue,n,"The fleshy, movable, muscular organ, attached in most vertebrae to the floor of the mouth, that is the principal organ of taste, an aid in chewing and swallowing, and, in humans, an important organ of speech"
tongue,n,"In analogous organ or part in inveterate animals, as in certain insects or mollusks"
tongue,n,"The tongue of an animal, such as a cow, used as food"
tongue,n,A spoken language or dialect
tongue,n,Speech; talk
tongue,n,The act or power of speaking
tongue,n,tongues Speech or vocal sounds produced in a state of religious ecstasy
tongue,n,Style or quality of utterance
tongue,n,The bark or baying of a hunting dog that sees game
tongue,n,The vibrating end of a reed in a wind instrument
tongue,n,A flame
tongue,n,The flap of material under the faces or buckles of a shoe
tongue,n,A spit of land; a promontory
tongue,n,A bell clapper
tongue,n,The harnessing pole attached to the front able of a horse-drawn vehicle
tongue,n,A protruding strip along the edge of a board that fits into a watching groove on the edge of another board
tongue,n,a movable mass of muscular tissue attached to the floor of the mouth in most vertebrae
tongue,n,an analogous organ in invertebrates
tongue,n,the tongue of certain animals used as food
tongue,n,"a language, dialect, or idiot"
tongue,n,the ability to speak
tongue,n,a manner of speaking
tongue,n,utterance or voice
tongue,n,See gift of tongues
tongue,n,anything which resembles a tongue in shape or function
tongue,n,a promontory or spit of land
tongue,n,"a flap of leather on a shoe, either for decoration or under the faces or buckles to protect the instep"
tongue,n,the reed of an be or similar instrument
tongue,n,the clapper of a bell
tongue,n,the harnessing pole of a horse-drawn vehicle
tongue,n,a long and narrow projection on a machine or structural part that serves as a guide for assembly or as a securing device
