word,pos,dfns
work,noun,the transference of energy that is produced by the motion of the point of application of a force and is measured by multiplying the force and the displacement of its point of application in the line of action: energy expended by natural phenomena: the result of such energy
work,noun,"effective operation : effect, result: manner of working : workmanship, execution"
work,noun,performance of moral or religious acts
work,noun,the material or piece of material that is operated upon at any stage in the process of manufacture
work,adjective,suitable or styled for wear while working
work,adjective,used for work
work,adjective,involving or engaged in work
worker,noun,one that works especially at manual or industrial labor or with a particular material: a member of the working class
worker,noun,"any of the sexually underdeveloped and usually sterile members of a colony of social ants, bees, wasps, or termites that perform most of the labor and protective duties of the colony"
working,noun,the manner of functioning or operating : operation
working,noun,"an excavation or group of excavations made in mining, quarrying, or tunneling"
working,adjective,engaged in work especially for wages or a salary
working,adjective,adequate to permit work to be done
working,adjective,assumed or adopted to permit or facilitate further work or activity
working,adjective,spent at work
working,adjective,being in use or operation
world,noun,the earthly state of human existence: life after death
world,noun,the earth with its inhabitants and all things upon it
world,noun,individual course of life : career
world,noun,the inhabitants of the earth : the human race
world,noun,the concerns of the earth and its affairs as distinguished from heaven and the life to come: secular affairs
world,noun,the system of created things : universe
world,noun,a division or generation of the inhabitants of the earth distinguished by living together at the same place or at the same time: a distinctive class of persons or their sphere of interest or activity
world,noun,human society
world,noun,a part or section of the earth that is a separate independent unit
world,noun,the sphere or scene of one's life and action
world,noun,an indefinite multitude or a great quantity or distance
world,noun,the whole body of living persons : public
world,noun,kingdom sense 4
world,noun,a celestial body (such as a planet)
world,adjective,of or relating to the world
world,adjective,"extending or found throughout the world : worldwide: involving or applying to part of or the whole world: internationally recognized : renowned, distinguished"
worldwide,adjective,extended throughout or involving the entire world
worldwide,adverb,throughout the world
worried,adjective,mentally troubled or concerned : feeling or showing concern or anxiety about what is happening or might happen
worry,verb,to afflict with mental distress or agitation : make anxious
worry,verb,"to harass by tearing, biting, or snapping especially at the throat: to shake or pull at with the teeth: to touch or disturb something repeatedly: to change the position of or adjust by repeated pushing or hauling"
worry,verb,to assail with rough or aggressive attack or treatment : torment: to subject to persistent or nagging attention or effort
worry,verb,"choke, strangle"
worry,verb,to feel or experience concern or anxiety : fret
worry,verb,"to move, proceed, or progress by unceasing or difficult effort : struggle"
worry,verb,"strangle, choke"
worry,noun,mental distress or agitation resulting from concern usually for something impending or anticipated : anxiety: an instance or occurrence of such distress or agitation
worry,noun,"a cause of worry : trouble, difficulty"
worse,adjective,"of more inferior quality, value, or condition"
worse,adjective,"more unfavorable, difficult, unpleasant, or painful: more faulty, unsuitable, or incorrect: less skillful or efficient"
worse,adjective,"bad, evil, or corrupt in a greater degree : more reprehensible"
worse,adjective,being in poorer health : sicker
worse,noun,one that is worse
worse,adverb,in a worse manner : to a worse extent or degree
worse,adverb,what is worse
worst,adjective,"most corrupt, bad, evil, or ill"
worst,adjective,"most unfavorable, difficult, unpleasant, or painful: most unsuitable, faulty, unattractive, or ill-conceived: least skillful or efficient"
worst,adjective,"most wanting in quality, value, or condition"
worst,adverb,to the extreme degree of badness or inferiority
